"","name","Dist","Fuel","Time","startTime"
"632","FHB 2847",440,10,75.0833333333333,"2015-12-08 09:56:36"
"633","FHB 2847",3299,0,25.0166666666667,"2015-12-07 23:11:08"
"634","FHB 2847",1744,0,15,"2015-12-07 20:05:56"
"635","FHB 2847",7533,0,30.0166666666667,"2015-12-07 19:00:54"
"636","FHB 2847",7741,0,30.0166666666667,"2015-12-07 16:55:51"
"637","FHB 2847",4877,0,50.0333333333333,"2015-12-07 15:15:48"
"638","FHB 2847",1298,0,45.0166666666667,"2015-12-07 14:25:47"
"639","CSF 8933",13035,0,20.0166666666667,"2015-12-07 15:15:48"
"640","FHB 1327",5792,3,25.0666666666667,"2015-12-08 11:31:42"
"641","FHB 1327",7538,0,45.0333333333333,"2015-12-08 10:11:37"
"642","FHB 1327",7866,3,20.0166666666667,"2015-12-08 00:21:10"
"643","FHB 1327",6775,0,15.0166666666667,"2015-12-07 20:25:56"
"644","FHB 1327",1779,0,25.0166666666667,"2015-12-07 18:25:53"
"645","FHB 1327",601,3,90.0333333333333,"2015-12-07 15:25:49"
"646","FGZ 8623",310,3,55.1,"2015-12-08 10:41:39"
"647","FGZ 8623",18194,6,45.0166666666667,"2015-12-07 19:50:56"
"648","FGZ 8623",18351,0,35,"2015-12-07 15:25:49"
"649","FGZ 8688",3078,0,40.0333333333333,"2015-12-08 07:56:31"
"650","FGZ 8688",2251,0,10.0333333333333,"2015-12-08 00:36:10"
"651","FGZ 8688",1124,0,5,"2015-12-07 21:10:58"
"652","FGZ 8688",2308,3,15,"2015-12-07 20:15:56"
"653","FBV 4386",8516,-55,140.233333333333,"2015-12-08 11:11:41"
"654","CZT 0920",0,0,5,"2015-12-08 11:56:46"
"655","CZT 0920",3223,0,25.0833333333333,"2015-12-08 11:21:41"
"656","CZT 0920",2722,0,15.0166666666667,"2015-12-08 09:11:34"
"657","CZT 0920",1996,3,20,"2015-12-07 17:20:52"
"658","CZS 9748",2663,0,20.0666666666667,"2015-12-07 21:36:01"
"659","CZS 9748",12339,0,40.0166666666667,"2015-12-07 16:50:51"
"660","CZS 9748",1328,0,10,"2015-12-07 14:50:48"
"661","CSG 1520",6186,6,40.0833333333333,"2015-12-08 11:21:41"
"662","CSG 1520",4648,0,50.0333333333333,"2015-12-07 22:16:05"
"663","CSG 1520",2072,0,10.05,"2015-12-07 21:20:58"
"664","CSG 1520",2852,3,35.0166666666667,"2015-12-07 20:45:57"
"665","FHB 0203",2727,0,20.0333333333333,"2015-12-08 12:41:50"
"666","CSF 8927",5848,0,35.0166666666667,"2015-12-07 17:50:52"
"667","CSF 8927",5626,3,35,"2015-12-07 15:20:49"
"668","CK9 T281",10516,3,25.0166666666667,"2015-12-07 16:20:50"
"669","FJC 9789",6647,3,35.05,"2015-12-08 12:16:48"
"670","FJC 9789",7789,3,15.0166666666667,"2015-12-08 07:26:30"
"671","FJC 9789",10450,3,20,"2015-12-07 21:56:05"
"672","FJC 9789",2620,0,75.0333333333333,"2015-12-07 16:40:51"
"673","FJC 9789",9932,3,50.0166666666667,"2015-12-07 15:40:49"
"674","FJC 9789",2153,3,15,"2015-12-07 13:55:47"
"675","FJC 9783",13874,3,25.05,"2015-12-07 21:15:58"
"676","CSF 9071",3273,3,30.0166666666667,"2015-12-08 08:11:32"
"677","CSF 9071",5151,0,15.0166666666667,"2015-12-07 18:55:54"
"678","CSF 9071",5226,3,15.0166666666667,"2015-12-07 17:40:52"
"679","FHB 1335",1290,3,20.05,"2015-12-08 12:01:46"
"680","FHB 1335",1712,0,20.0166666666667,"2015-12-08 11:36:45"
"681","FHB 1335",7096,0,20.0166666666667,"2015-12-08 09:06:34"
"682","FHB 1335",4817,3,20.0166666666667,"2015-12-07 18:25:53"
"683","FGZ 8805",1718,4,40.05,"2015-12-08 12:11:48"
"684","FGZ 8805",457,0,5,"2015-12-08 08:11:32"
"685","FGZ 8805",2067,-7,75.0666666666667,"2015-12-08 06:56:28"
"686","CK9 T283",3976,0,25,"2015-12-07 18:30:54"
"687","CK9 T283",3511,0,25.0166666666667,"2015-12-07 17:35:52"
"688","CK9 T283",3458,0,35.0166666666667,"2015-12-07 15:15:48"
"689","CK9 T283",3412,3,25,"2015-12-07 14:35:48"
"690","CK9 T283",3301,0,20,"2015-12-07 14:05:47"
"691","FHB 1677",19537,0,65.0333333333333,"2015-12-07 18:25:53"
"692","FHB 1677",5709,0,85.05,"2015-12-07 16:30:50"
"693","CZT 0923",5084,3,30.0166666666667,"2015-12-07 16:55:51"
"694","FBV 4395",10291,0,45.0333333333333,"2015-12-08 07:26:30"
"695","FBV 4395",5804,0,15.0166666666667,"2015-12-07 18:25:53"
"696","FBV 4395",4232,0,50.0333333333333,"2015-12-07 16:30:50"
"697","FHB 1678",3231,0,40.0333333333333,"2015-12-07 20:20:56"
"698","FHB 1678",143,7,55.0333333333333,"2015-12-07 18:10:53"
"699","FBV 4394",742,3,15.0666666666667,"2015-12-08 13:21:54"
"700","FBV 4394",5074,0,15.0166666666667,"2015-12-08 07:16:29"
"701","FBV 4394",5060,3,25.0166666666667,"2015-12-07 17:00:51"
"702","FBV 4384",19708,6,25.0166666666667,"2015-12-08 05:16:24"
"703","FBV 4384",5545,0,40.0166666666667,"2015-12-07 15:50:49"
"704","FBV 4426",254,0,5,"2015-12-08 12:46:51"
"705","FBV 4426",4533,0,30.05,"2015-12-08 12:01:46"
"706","FBV 4426",0,3,35.0166666666667,"2015-12-07 20:10:56"
"707","CZS 9750",852,6,60.0833333333333,"2015-12-08 11:46:46"
"708","CZS 9750",2084,0,15.0166666666667,"2015-12-08 08:46:33"
"709","CZS 9750",5380,0,40.0166666666667,"2015-12-08 01:11:13"
"710","CZS 9750",5779,3,25.0166666666667,"2015-12-07 18:20:53"
"711","CZS 9750",2271,0,20,"2015-12-07 16:10:50"
"712","CZS 9750",1752,0,15.0166666666667,"2015-12-07 15:10:48"
"713","CZS 9750",2755,0,50.0166666666667,"2015-12-07 13:55:47"
"714","FJC 9785",280,3,35.0166666666667,"2015-12-07 19:15:55"
"715","FJC 9785",3637,0,15.0166666666667,"2015-12-07 17:50:52"
"716","FJC 9785",2046,0,20,"2015-12-07 17:20:52"
"717","FJC 9785",0,3,60.0333333333333,"2015-12-07 15:55:49"
"718","FJC 9787",9715,6,50.0333333333333,"2015-12-08 02:01:15"
"719","FJC 9787",1942,0,35.0166666666667,"2015-12-07 20:10:56"
"720","FJC 9787",3376,0,25.0166666666667,"2015-12-07 18:50:54"
"721","FJC 9787",2053,0,10,"2015-12-07 18:05:53"
"722","FJC 9787",3679,3,35.0166666666667,"2015-12-07 17:20:52"
"723","FJC 9787",1378,0,10,"2015-12-07 16:40:51"
"724","FJC 9787",1304,0,15,"2015-12-07 14:40:48"
"725","CSF 9060",29957,3,50.0166666666667,"2015-12-07 18:40:54"
"726","FHB 2828",98,3,85.15,"2015-12-08 10:51:39"
"727","FHB 2828",2502,0,15.0166666666667,"2015-12-08 10:06:37"
"728","FHB 2828",5355,0,15,"2015-12-08 08:56:34"
"729","FHB 2828",5802,0,15,"2015-12-07 19:55:56"
"730","FHB 2869",3753,3,25.0333333333333,"2015-12-08 12:36:50"
"731","FHB 2869",6898,3,20,"2015-12-07 19:45:56"
"732","FHB 2869",16081,9,35.0166666666667,"2015-12-07 16:25:50"
"733","FBV 4476",2876,0,75.0166666666667,"2015-12-07 19:10:55"
"734","FBV 4476",1537,0,15,"2015-12-07 18:30:54"
"735","FBV 4476",17406,0,35.0166666666667,"2015-12-07 17:20:52"
"736","CK9 T262",4480,6,55.05,"2015-12-08 08:46:33"
"737","CK9 T262",4695,3,50.0166666666667,"2015-12-07 18:30:54"
"738","CK9 T262",1571,0,15.0166666666667,"2015-12-07 18:15:53"
"739","CK9 T262",725,0,20,"2015-12-07 17:30:52"
"740","CK9 T262",3016,0,25,"2015-12-07 16:40:51"
"741","CK9 T262",105,3,50.0166666666667,"2015-12-07 14:15:47"
"742","CSG 1544",396,3,10.0166666666667,"2015-12-08 12:31:49"
"743","CSG 1544",3217,3,40.0833333333333,"2015-12-08 11:16:41"
"744","CSG 1544",3639,0,40.0333333333333,"2015-12-08 10:16:37"
"745","CSG 1544",5356,0,30.0166666666667,"2015-12-07 17:05:51"
"746","CSG 1544",1946,0,30.0166666666667,"2015-12-07 16:20:50"
"747","CSF 8924",13207,0,65.0333333333333,"2015-12-08 08:06:32"
"748","CSF 8924",19975,3,25.05,"2015-12-07 21:05:58"
"749","CSF 8924",19614,6,35.0166666666667,"2015-12-07 19:25:55"
"750","CSF 8924",6057,0,20,"2015-12-07 15:25:49"
"751","CK9 T304",10379,0,20.0166666666667,"2015-12-07 18:55:54"
"752","FBV 4376",0,0,15.0166666666667,"2015-12-08 07:56:31"
"753","FBV 4376",110,3,25.0166666666667,"2015-12-07 18:10:53"
"754","FBV 4376",7279,0,35,"2015-12-07 14:40:48"
"755","CSG 2237",7284,0,35.05,"2015-12-08 12:06:47"
"756","CSG 2237",1681,0,10,"2015-12-08 11:41:46"
"757","CSG 2237",6734,0,25.0166666666667,"2015-12-08 06:21:27"
"758","CSG 2237",17549,0,40.0333333333333,"2015-12-07 22:31:06"
"759","FBV 4432",10122,4,20.05,"2015-12-07 21:10:58"
"760","FBV 4432",2586,0,20.0166666666667,"2015-12-07 20:50:57"
"761","FBV 4432",5592,0,20,"2015-12-07 20:10:56"
"762","FBV 4432",7229,0,80.0333333333333,"2015-12-07 17:20:52"
"763","FBV 4432",3742,0,30.0166666666667,"2015-12-07 16:25:50"
"764","FBV 4432",20090,0,30.0166666666667,"2015-12-07 15:45:49"
"765","FHB 2867",2144,0,100.166666666667,"2015-12-08 10:41:39"
"766","FHB 2867",3946,0,15.0166666666667,"2015-12-08 07:11:29"
"767","FHB 2867",2856,0,30.0166666666667,"2015-12-07 14:20:47"
"768","CSF 9200",4287,0,25.0333333333333,"2015-12-08 12:36:50"
"769","CSF 9200",4878,3,40.0166666666667,"2015-12-07 17:10:51"
"770","CSF 9200",4020,0,45.0166666666667,"2015-12-07 15:00:48"
"771","CSF 9200",1781,3,20.0166666666667,"2015-12-07 14:30:47"
"772","FGZ 8626",14,0,255.283333333333,"2015-12-08 08:26:33"
"773","FGZ 8626",18555,3,35.0166666666667,"2015-12-07 17:25:52"
"774","FGZ 8626",5153,0,15,"2015-12-07 15:40:49"
"775","CSF 9196",3384,0,35.0333333333333,"2015-12-08 08:46:33"
"776","CSF 9196",7467,6,20.0166666666667,"2015-12-08 08:06:32"
"777","CSF 9196",7746,3,20.0166666666667,"2015-12-07 20:15:56"
"778","CSF 9196",166,0,30,"2015-12-07 19:40:56"
"779","CSF 9196",4222,3,20,"2015-12-07 19:15:55"
"780","FHB 1680",4919,0,35.0166666666667,"2015-12-08 08:06:32"
"781","CZS 9747",4251,0,35.0166666666667,"2015-12-08 07:41:31"
"782","CZS 9747",4568,3,25.0166666666667,"2015-12-07 17:05:51"
"783","FJC 9928",7149,6,1160.83333333333,"2015-12-07 15:25:49"
"784","CZT 0993",2187,3,10.0166666666667,"2015-12-07 23:06:07"
"785","CZT 0993",12702,3,45.1166666666667,"2015-12-07 21:20:58"
"786","CZT 0993",9508,0,35,"2015-12-07 19:45:56"
"787","CZT 0993",15267,9,40.0166666666667,"2015-12-07 18:50:54"
"788","CZT 0993",6091,3,35.0166666666667,"2015-12-07 18:10:53"
"789","CZT 0993",1933,0,10,"2015-12-07 17:25:52"
"790","CZT 0993",2264,3,10,"2015-12-07 17:00:51"
"791","CSF 9192",2704,3,45.0333333333333,"2015-12-08 07:51:31"
"792","CSF 9192",2989,0,20.0166666666667,"2015-12-07 19:35:55"
"793","CSF 8920",12225,3,45.0333333333333,"2015-12-08 08:41:33"
"794","CSF 8920",18806,3,75.05,"2015-12-08 01:16:13"
"795","CSF 8920",6540,3,25.0333333333333,"2015-12-07 22:21:05"
"796","CSF 8920",6161,3,35,"2015-12-07 19:45:56"
"797","CSF 8920",1799,0,40.0166666666667,"2015-12-07 14:15:47"
"798","FGZ 8681",7337,0,20.0333333333333,"2015-12-08 13:11:53"
"799","FGZ 8681",7730,3,20.0166666666667,"2015-12-08 11:36:45"
"800","FGZ 8681",2999,3,20,"2015-12-07 18:40:54"
"801","FBV 4474",6034,0,25,"2015-12-07 23:36:09"
"802","FBV 4474",1539,0,20,"2015-12-07 18:35:54"
"803","FBV 4474",1375,3,15.0166666666667,"2015-12-07 15:05:48"
"804","FBV 4474",5445,0,25.0166666666667,"2015-12-07 14:30:47"
"805","CSF 9065",778,3,80.0833333333333,"2015-12-07 20:10:56"
"806","FBV 4469",6793,0,45.0333333333333,"2015-12-08 06:11:26"
"807","FBV 4469",7661,3,20.0166666666667,"2015-12-08 02:36:16"
"808","FBV 4469",7146,3,25.0166666666667,"2015-12-07 18:55:54"
"809","FBV 4469",5831,6,30.0166666666667,"2015-12-07 18:00:53"
"810","FBV 4469",1608,0,25,"2015-12-07 17:20:52"
"811","CSF 9074",6575,0,830.733333333333,"2015-12-07 23:16:08"
"812","CSF 9074",5485,0,40.0166666666667,"2015-12-07 18:00:53"
"813","CSF 9074",4921,3,30.0166666666667,"2015-12-07 16:30:50"
"814","CK9 T285",4255,0,35.0166666666667,"2015-12-07 23:51:09"
"815","CK9 T285",6872,0,25,"2015-12-07 14:50:48"
"816","CYL 4639",2481,3,20.0166666666667,"2015-12-08 12:36:50"
"817","CYL 4639",444,0,25.0166666666667,"2015-12-08 09:31:35"
"818","CYL 4639",5799,3,35.0333333333333,"2015-12-08 07:51:31"
"819","CYL 4639",2471,3,20,"2015-12-07 16:35:51"
"820","FGZ 8680",6363,3,30.0166666666667,"2015-12-07 13:40:46"
"821","FHB 0200",4576,3,55.1333333333333,"2015-12-08 12:41:50"
"822","FHB 0200",4108,3,15.0166666666667,"2015-12-08 12:21:49"
"823","FGZ 8629",1353,0,15.0166666666667,"2015-12-08 09:26:35"
"824","FGZ 8629",3185,0,25.0166666666667,"2015-12-08 08:21:32"
"825","FGZ 8629",3759,3,25.0166666666667,"2015-12-07 18:25:53"
"826","FGZ 8629",6076,3,45.0166666666667,"2015-12-07 17:40:52"
"827","FGZ 8629",6985,3,80.0333333333333,"2015-12-07 16:20:50"
"828","FGZ 8629",8325,0,20.0166666666667,"2015-12-07 15:15:48"
"829","FBV 4358",3366,3,20.0333333333333,"2015-12-08 11:56:46"
"830","FBV 4358",5040,0,20.0166666666667,"2015-12-08 08:01:31"
"831","FBV 4358",5398,3,20.0166666666667,"2015-12-07 14:15:47"
"832","CSF 8919",1384,0,35.0833333333333,"2015-12-08 11:31:42"
"833","CSF 8919",1454,0,15,"2015-12-08 11:01:41"
"834","CSF 8919",1148,3,15,"2015-12-08 09:41:36"
"835","CSF 8919",2473,0,35.0333333333333,"2015-12-08 09:06:34"
"836","CSF 8919",6325,0,50.05,"2015-12-08 07:36:30"
"837","CSF 8919",2325,3,35.0166666666667,"2015-12-07 18:35:54"
"838","CSF 8919",398,0,50.0166666666667,"2015-12-07 16:15:50"
"839","CSF 8919",10976,0,40,"2015-12-07 15:20:49"
"840","CSF 8919",2278,3,10.0166666666667,"2015-12-07 14:25:47"
"841","DBW 2627",334,0,10,"2015-12-07 16:50:51"
"842","DBW 2627",3655,0,20.0166666666667,"2015-12-07 16:30:50"
"843","CZT 0999",1237,3,25.0166666666667,"2015-12-08 08:21:32"
"844","CZT 0999",5670,0,40.0333333333333,"2015-12-08 06:01:26"
"845","CZT 0999",6513,0,210.1,"2015-12-07 15:50:49"
"846","CSF 8935",7896,3,20.0166666666667,"2015-12-08 12:46:51"
"847","CSF 8935",5544,3,35.0166666666667,"2015-12-07 17:20:52"
"848","CSF 8935",1652,0,10,"2015-12-07 14:20:47"
"849","FBV 4440",3058,3,20.0333333333333,"2015-12-08 12:41:50"
"850","FBV 4440",3191,3,20.0166666666667,"2015-12-08 10:06:37"
"851","FBV 4440",1958,0,40.0166666666667,"2015-12-07 17:10:51"
"852","FHB 1337",1575,0,25.0166666666667,"2015-12-08 10:31:38"
"853","FHB 1337",3177,0,25.0166666666667,"2015-12-08 08:26:33"
"854","FHB 1337",9192,6,35.0166666666667,"2015-12-07 18:40:54"
"855","FHB 2899",10181,3,30.0166666666667,"2015-12-08 09:01:34"
"856","FHB 2899",4021,3,40.0333333333333,"2015-12-08 08:01:31"
"857","FHB 2899",3856,0,20.0166666666667,"2015-12-07 17:35:52"
"858","CYL 4630",7164,0,30.0166666666667,"2015-12-07 21:51:04"
"859","CYL 4630",2241,0,60.0166666666667,"2015-12-07 17:20:52"
"860","FBV 4468",17955,3,45.0333333333333,"2015-12-08 07:36:30"
"861","FBV 4468",4632,3,20.05,"2015-12-07 21:15:58"
"862","FBV 4468",4566,3,15,"2015-12-07 19:50:56"
"863","FBV 4468",4599,0,20.0166666666667,"2015-12-07 15:15:48"
"864","FHB 0204",3322,0,15.0166666666667,"2015-12-08 11:51:46"
"865","FHB 2826",7716,0,25.0166666666667,"2015-12-07 23:56:09"
"866","FHB 2826",3757,0,20.0166666666667,"2015-12-07 22:51:07"
"867","FHB 2826",3811,0,30.0166666666667,"2015-12-07 18:10:53"
"868","FHB 2838",5928,0,30.0333333333333,"2015-12-08 11:36:45"
"869","FHB 2838",3586,0,15.0166666666667,"2015-12-08 10:06:37"
"870","FHB 2838",7030,0,40.0333333333333,"2015-12-08 06:16:26"
"871","FHB 2838",8948,0,20.0166666666667,"2015-12-07 17:05:51"
"872","FGZ 8802",86,3,65.0333333333333,"2015-12-07 18:35:54"
"873","FHB 1681",11586,3,20,"2015-12-07 16:40:51"
"874","FBV 4354",6773,0,20.0166666666667,"2015-12-08 07:31:30"
"875","FBV 4354",6178,3,35.0166666666667,"2015-12-07 13:50:46"
"876","FJD 0200",6783,3,50.0166666666667,"2015-12-07 16:10:50"
"877","CK9 T309",3307,0,25.0333333333333,"2015-12-08 12:41:50"
"878","CK9 T309",3197,0,20.0166666666667,"2015-12-08 12:11:48"
"879","CK9 T309",2975,-73,140.183333333333,"2015-12-08 09:36:35"
"880","CK9 T309",4487,0,20.0166666666667,"2015-12-07 23:56:09"
"881","CZS 9751",535,0,5,"2015-12-08 11:51:46"
"882","CZS 9751",356,0,5,"2015-12-08 11:06:41"
"883","CZS 9751",11199,9,50.0333333333333,"2015-12-08 08:51:34"
"884","FJD 0195",8216,0,15.0166666666667,"2015-12-07 20:30:56"
"885","FJD 0195",8239,9,105.05,"2015-12-07 14:30:47"
"886","FGZ 8624",3238,3,15.0166666666667,"2015-12-07 22:16:05"
"887","FGZ 8624",5858,0,25.0166666666667,"2015-12-07 17:35:52"
"888","FGZ 8624",6110,3,20,"2015-12-07 14:35:48"
"889","FJD 0199",0,3,10.0166666666667,"2015-12-08 11:16:41"
"890","FJD 0199",5610,0,25.0166666666667,"2015-12-07 14:25:47"
"891","FHB 2856",2663,0,15.0333333333333,"2015-12-08 13:11:53"
"892","FHB 2856",2416,0,20.0333333333333,"2015-12-08 10:46:39"
"893","FHB 2856",1025,-82,30.0333333333333,"2015-12-08 09:31:35"
"894","FHB 2856",4005,0,15,"2015-12-07 22:01:05"
"895","FHB 2856",6236,0,30.0166666666667,"2015-12-07 18:00:53"
"896","FHB 2829",5045,0,20.0166666666667,"2015-12-08 09:06:34"
"897","FHB 2829",3825,0,25,"2015-12-07 18:30:54"
"898","FHB 2829",2132,0,25,"2015-12-07 18:00:53"
"899","FHB 2829",3009,3,35.0166666666667,"2015-12-07 16:45:51"
"900","CYL 4628",12720,3,30.0333333333333,"2015-12-08 12:11:48"
"901","CYL 4628",2108,0,20.0166666666667,"2015-12-08 09:21:35"
"902","CYL 4628",121,3,65.0333333333333,"2015-12-07 21:56:05"
"903","CYL 4628",6905,0,40.0166666666667,"2015-12-07 19:20:55"
"904","CK9 T286",1608,0,10.0166666666667,"2015-12-08 12:51:51"
"905","CK9 T286",3752,0,40.0333333333333,"2015-12-08 10:41:39"
"906","CK9 T286",909,0,15,"2015-12-07 15:35:49"
"907","DBW 2626",6452,0,25.0666666666667,"2015-12-08 11:26:42"
"908","CSG 1513",3587,-22,1045.86666666667,"2015-12-07 18:30:54"
"909","CSG 1513",944,0,15,"2015-12-07 14:10:47"
"910","GGG 3720",6534,0,15.0166666666667,"2015-12-08 10:31:38"
"911","GGG 3720",6397,0,20,"2015-12-07 20:10:56"
"912","GGG 3720",1815,0,15,"2015-12-07 18:45:54"
"913","GGG 3720",1603,0,35.0166666666667,"2015-12-07 17:50:52"
"914","GGG 3720",2797,3,30.0166666666667,"2015-12-07 16:55:51"
"915","CK9 T306",17712,6,35.0166666666667,"2015-12-08 07:46:31"
"916","CK9 T306",6285,0,30.0666666666667,"2015-12-07 21:31:01"
"917","CK9 T306",1033,0,10.05,"2015-12-07 21:20:58"
"918","CK9 T306",972,0,15.0166666666667,"2015-12-07 18:15:53"
"919","FBV 4471",0,0,20.0166666666667,"2015-12-08 07:51:31"
"920","FBV 4471",7261,0,20,"2015-12-07 18:05:53"
"921","FJC 9927",3664,0,15.0166666666667,"2015-12-07 16:00:49"
"922","CK9 T375",2105,-43,40.05,"2015-12-08 10:31:38"
"923","FHB 2832",8715,-70,80.0666666666667,"2015-12-08 09:31:35"
"924","FBV 4391",4509,3,15.0166666666667,"2015-12-08 11:36:45"
"925","FBV 4391",1268,6,155.083333333333,"2015-12-07 16:00:49"
"926","FBV 4391",615,0,45.0166666666667,"2015-12-07 15:10:48"
"927","FBV 4391",617,0,5,"2015-12-07 15:05:48"
"928","FJC 9793",6386,6,90.15,"2015-12-08 11:56:46"
"929","FJC 9793",6987,3,30.0333333333333,"2015-12-08 09:31:35"
"930","CSG 1541",5802,0,15.0166666666667,"2015-12-08 11:36:45"
"931","CSG 1541",1911,-73,75.05,"2015-12-08 08:26:33"
"932","CSG 1541",0,0,10.0166666666667,"2015-12-08 08:01:31"
"933","CSG 1541",5129,0,40.0333333333333,"2015-12-08 04:31:22"
"934","CSG 1541",5806,3,35.0166666666667,"2015-12-07 17:45:52"
"935","FBV 4428",9108,10,105.083333333333,"2015-12-08 08:16:32"
"936","FBV 4383",1574,0,25.0166666666667,"2015-12-08 08:36:33"
"937","FBV 4383",4609,3,35.0333333333333,"2015-12-08 07:51:31"
"938","FBV 4383",4506,0,30.0333333333333,"2015-12-08 06:31:27"
"939","FBV 4383",1971,3,20,"2015-12-07 21:00:58"
"940","FBV 4383",3213,0,15,"2015-12-07 20:35:57"
"941","FBV 4383",2676,0,15,"2015-12-07 19:10:55"
"942","FBV 4383",3025,0,15,"2015-12-07 18:45:54"
"943","CSF 9069",14496,6,30.0166666666667,"2015-12-08 08:31:33"
"944","CSF 9069",0,0,5,"2015-12-08 01:21:13"
"945","CSF 9069",2829,0,15,"2015-12-07 20:35:57"
"946","CSF 9069",5976,6,25.0166666666667,"2015-12-07 13:50:46"
